id,title,amount_granted,amount_sought,init_year,period,gender,age,position,inst1_id,inst2_id,inst1_dirty,inst2_dirty,funder1_id,funder2_id,person_id,kw1,kw2,full_name,last_name,first_name,prob_inst_id,institution_name,funder_name,type,gender_new
20879,mange veje til modernitet. sydøsteuropas transformation og osmanniske arv 1870 til 21ende århundrede,4150000,0,2011,0,0,-1,"",1,1,n/a,NULL,8,0,7052,humanities / social sciences,historie,raudvere; catharina,raudvere,catharina,0,"",carlsbergfondet,Projekt,0
20880,mange veje til modernitet. sydøsteuropas transformation og osmanniske arv 1870 til 21ende århundrede.,4190000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7052,humanities / social sciences,historie,raudvere; catharina,raudvere,catharina,0,"",carlsbergfondet,Projekt,0
20881,onkologisk behandling til patienter med lunge- eller pankreaskræft i deres sidste levetid,800000,0,2016,24,0,-1,"",1,1,n/a,NULL,13,0,7054,"","",raunkiaer; mette,raunkiaer,mette,0,"",kræftens bekæmpelse,Projekt,0
20882,"",100000,100000,2007,0,1,-1,"professor, phd",1,1,n/a,NULL,6,24,7058,"","naturres., energi + miljøtekno",ravn; morten overgaard,ravn,morten overgaard,0,"",det frie forskningsråd,Rejser/konferencer/mobilitet,1
20884,novel materials for improved lithium batteries,350000,0,2011,0,0,-1,"",1,1,n/a,NULL,8,0,7062,interdisciplinary research,tværvidenskabelig,ravnsbak; dorthe bomholdt,ravnsbak,dorthe bomholdt,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,0
20885,nye nano-materialer til forbedrede litium batterier,350000,0,2012,0,0,-1,"",1,1,n/a,NULL,8,0,7062,natural science,kemi,ravnsbak; dorthe bomholdt,ravnsbak,dorthe bomholdt,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,0
20886,"",684600,729028,2006,0,1,-1,"post doc.,ph.d.",1,1,n/a,NULL,6,12,7064,"",biomedicinsk forskning,ravnskjar; kim,ravnskjar,kim,0,"",det frie forskningsråd,Postdoc,1
20887,mathematical computations with simultaneous phase and amplitude gradient metasurface,350000,0,2014,0,0,-1,"",1,1,n/a,NULL,8,0,7066,"","",raza; soren,raza,soren,0,"",carlsbergfondet,Postdoc,1
20888,how do digital natives collaborate?- a cross-cultural comparison of danish & us students,80000,0,2014,0,0,-1,"",1,1,n/a,NULL,8,0,7067,humanities / social sciences,medier og kommunikation,razmerita; liana,razmerita,liana,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,0
20889,afm studies of single-stranded dna,250000,0,2007,0,0,-1,"",1,1,n/a,NULL,8,0,7071,interdisciplinary research,tværvidenskabelig,rechendorff; kristian,rechendorff,kristian,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20890,afm studies of single-stranded dna.,250000,0,2006,0,0,-1,"",1,1,n/a,NULL,8,0,7071,interdisciplinary research,tværvidenskabelig,rechendorff; kristian,rechendorff,kristian,0,"",carlsbergfondet,Postdoc,1
20891,neurofibromatosis type 1 og risiko for cancer blandt diagnosticerede patienter i danmark.,120000,0,2011,12,0,-1,"",1,1,n/a,NULL,13,0,7073,"","",redzkina; alexandra,redzkina,alexandra,0,"",kræftens bekæmpelse,Skolarstipendier,1
20892,a relational approach to the study of religion,517000,0,2014,0,0,-1,"",1,1,n/a,NULL,8,0,7074,humanities / social sciences,teologi og religion,reeh; niels,reeh,niels,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20893,religion og fornuft. historiske og kritiske arbejder med kirke og kristendom i danmark-norge i oplysningstiden,577466,0,2011,0,0,-1,"",1,1,n/a,NULL,8,0,7076,interdisciplinary research,kirke- og teologihistorie,reeh; tine ravnsted-larsen,reeh,tine ravnsted-larsen,0,"",carlsbergfondet,Postdoc,0
20894,"",15959292,15000000,2007,0,1,-1,forskningsprofessor,1,1,n/a,NULL,6,18,7079,"",ingen fagkode,refsgaard; jens chr.,refsgaard,jens chr.,0,"",det frie forskningsråd,Andet,1
20895,"",250000,440284,2007,0,1,-1,forskningsprofessor,1,1,n/a,NULL,6,46,7079,"",naturvidenskab,refsgaard; jens chr.,refsgaard,jens chr.,0,"",det frie forskningsråd,Projekt,1
20896,"",499830,499830,2008,0,1,-1,forskningsprofessor,1,1,n/a,NULL,6,18,7079,"",ingen fagkode,refsgaard; jens chr.,refsgaard,jens chr.,0,"",det frie forskningsråd,Projekt,1
20897,gaffeltrucks på brint - ren energi,7000000,0,2008,0,0,-1,"",1,1,n/a,NULL,16,0,7081,"",energi/miljø,refshauge; rasmus,refshauge,rasmus,0,"",højteknologifonden,Projekt,1
20898,"",3157551,2923893,2006,0,0,-1,"lektor, ph.d.",1,1,n/a,NULL,6,14,7082,"",biokemi & biofysik,regenberg; birgitte,regenberg,birgitte,0,"",det frie forskningsråd,Projekt,0
20899,terapeutisk potentiale for mirna target sequence inhibering i brystcancer.,90000,0,2009,12,0,-1,"",1,1,n/a,NULL,13,0,7088,"","",reichwald; kirsten,reichwald,kirsten,0,"",kræftens bekæmpelse,Skolarstipendier,0
20900,cardiac stem cell activation and renewal: functional and cellular characterisation of platelet-derived growth factor therapy in mice after myocardial infarction,382192,0,2011,0,0,-1,"",1,1,n/a,NULL,6,11,7091,"","",reinhard; henrik,reinhard,henrik,0,"",det frie forskningsråd,Postdoc,1
20901,"identification and turnover of organic phosphorus in lakes (a link between analytical chemistry andlimnology), i perioden februar 2006 - februar 2007.",459157,0,2005,0,0,-1,"",1,1,n/a,NULL,8,0,7093,natural science,biologi (anden biologi),reitzel; kasper,reitzel,kasper,0,"",carlsbergfondet,Postdoc,1
20902,identification and turnover of organic phosphorus in lakes - a link between analytical chemistryand limnology.,513510,0,2006,0,0,-1,"",1,1,n/a,NULL,8,0,7093,interdisciplinary research,biologi/kemi tværfaglig,reitzel; kasper,reitzel,kasper,0,"",carlsbergfondet,Postdoc,1
20903,regulerer microrna transformationen fra lav-malignt malt lymfom til aggressivt diffust storcellet b-celle lymfom?,120000,0,2011,12,0,-1,"",1,1,n/a,NULL,13,0,7095,"","",reker; ditte,reker,ditte,0,"",kræftens bekæmpelse,Skolarstipendier,0
20904,"",480000,1980060,2005,0,1,-1,"læge, dr.med.",1,1,n/a,NULL,6,12,7096,"",biokemi & biofysik,rekling; jens christian,rekling,jens  christian,0,"",det frie forskningsråd,Projekt,1
20905,"forskningsrejse i forbindelse med projektet 'moral blindness and the ethics of organizations: the implications of hannah arendts political philosophy for administration, management and leadership.a research visit at bard college, new york 15/9-15/12",50000,0,2010,0,0,-1,"",1,1,n/a,NULL,8,0,7099,interdisciplinary research,samfundsvidenskab og filosofi,rendtorff; jacob dahl,rendtorff,jacob dahl,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20906,"forskningsophold ved primal, université de paris ouest, i forbindelse med projektet en analyse af virksomhedsetik og ledelsesfilosofi i lyset af fransk filosofi og samfundsteori",100000,0,2011,0,0,-1,"",1,1,n/a,NULL,8,0,7099,interdisciplinary research,"filosofi, ledelse, samfundsvidenskab",rendtorff; jacob dahl,rendtorff,jacob dahl,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20907,"forskningsophold ved université de paris-ouest, paris x, 1/1 2013 - 30/6 2013 i forbindelse med projektet en analyse af virksomhedsetik og ledelsesfilosofi i lyset af fransk filosofi og samfundsteori",60000,0,2012,0,0,-1,"",1,1,n/a,NULL,8,0,7099,humanities / social sciences,erhvervsøkonomi,rendtorff; jacob dahl,rendtorff,jacob dahl,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20908,forskningsophold i forbindelse med projektet 'mapping of global and cosmopolitan ethics in german business ethics and economic ethics'.,150000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7099,humanities / social sciences,filosofi og idehistorie,rendtorff; jacob dahl,rendtorff,jacob dahl,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20909,"",50000,112555,2007,0,1,-1,"lektor, ph.d., mag.art.",1,1,n/a,NULL,6,24,7099,"",litteratur- og teatervidenskab,rendtorff; jacob dahl,rendtorff,jacob dahl,0,"",det frie forskningsråd,Andet,1
20910,"",421502,450494,2005,0,0,-1,ph.d.,1,1,n/a,NULL,6,14,7105,"",geofag,reuss; nina steenberg,reuss,nina steenberg,0,"",det frie forskningsråd,Postdoc,0
20911,"",245881,179343,2006,0,0,-1,ph.d.,1,1,n/a,NULL,6,14,7105,"",biologi,reuss; nina steenberg,reuss,nina steenberg,0,"",det frie forskningsråd,Postdoc,0
20912,"",4100000,4324536,2008,0,0,-1,ph.d.,1,1,n/a,NULL,6,14,7105,"",biologi,reuss; nina steenberg,reuss,nina steenberg,0,"",det frie forskningsråd,Projekt,0
20913,analyse af oversvømmelsesrisiko med big data,3000000,0,2013,0,0,-1,"",1,1,n/a,NULL,16,0,7106,"",it/tele,revsbak; morten,revsbak,morten,0,"",højteknologifonden,Projekt,1
20914,nordisk forvaltningsretligt seminar 2010,50000,0,2008,0,0,-1,"",1,1,n/a,NULL,8,0,7107,interdisciplinary research,retsvidenskab - forvaltningsret,revsbech; karsten,revsbech,karsten,0,"",carlsbergfondet,Projekt,1
20915,"som tilskud til indkøb af 'western imager' til brug ved karakterisering af mekanismer, der regulerer produktionen af steroidhormoner.",160000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7109,natural science,biokemi,rewitz; kim furbo,rewitz,kim furbo,0,"",carlsbergfondet,Infrastruktur/apparatur,1
20916,"",1319433,1432436,2007,0,1,-1,ph.d. student,1,1,n/a,NULL,6,14,7109,"",biokemi & biofysik,rewitz; kim furbo,rewitz,kim furbo,0,"",det frie forskningsråd,Postdoc,1
20917,røntgen skal sikre dansk møbelproduktion,13000000,0,2011,0,0,-1,"",1,1,n/a,NULL,16,0,7110,"",produktion,rheinlander; jorgen,rheinlander,jorgen,0,"",højteknologifonden,Projekt,1
20918,arcgen - arctic fjords as archives of microevolution in a warming climate,1096438,0,2011,0,0,-1,"",1,1,n/a,NULL,8,0,7112,humanities / social sciences,naturvidenskab,ribeiro; sofia isabel dos santos,ribeiro,sofia isabel dos santos,0,"",carlsbergfondet,Postdoc,0
20919,"",2387700,2138500,2007,0,1,-1,ph.d.,1,1,n/a,NULL,6,12,7126,"",biomedicinsk forskning,rickhag; karl mattias,rickhag,karl mattias,0,"",det frie forskningsråd,Postdoc,1
20920,ecology and importance of nitrogen fixing heterotrophic bacteria in coastal temperate waters,200000,0,2015,0,0,-1,"",1,1,n/a,NULL,8,0,7132,natural science,biologi,riemann; lasse,riemann,lasse,0,"",carlsbergfondet,Infrastruktur/apparatur,1
20922,domesticering,837073,0,2007,0,0,-1,"",1,1,n/a,NULL,8,0,7138,interdisciplinary research,filosofi,riis; soren,riis,soren,0,"",carlsbergfondet,Postdoc,1
20923,apparatur til brug ved projektet sæsonmæssige forskelle i kvælstof- og fosfortilbageholdelse i lavlands vandløb,350000,0,2012,0,0,-1,"",1,1,n/a,NULL,8,0,7139,natural science,biologi,riis; tenna,riis,tenna,0,"",carlsbergfondet,Infrastruktur/apparatur,0
20924,til indkøb af 'rhodamin sensors' og 'nutrient addition experiment' til brug ved projektet 'nitrogen and phosphorus retention in big rivers'.,200000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7139,natural science,biologi,riis; tenna,riis,tenna,0,"",carlsbergfondet,Infrastruktur/apparatur,0
20925,arctic ecosystems and climate change: how will glacier shrinkage and changes in snow pack affect biodiversity and ecological function in streams?,300000,0,2016,0,0,-1,"",1,1,n/a,NULL,8,0,7139,natural science,"biology (including genetics, evolutionary biology)",riis; tenna,riis,tenna,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,0
20926,effekt af størrelse og varighed af minimum vandføring for økologien i vandløb.,150000,0,2005,0,0,-1,"",1,1,n/a,NULL,8,0,7139,natural science,biologi (anden biologi),riis; tenna,riis,tenna,0,"",carlsbergfondet,Projekt,0
20927,biodiversitet og økologisk funktion i vandløb,250000,0,2010,0,0,-1,"",1,1,n/a,NULL,8,0,7139,natural science,biologi,riis; tenna,riis,tenna,0,"",carlsbergfondet,Projekt,0
20928,rejse- og opholdsudgifter i forbindelse med projektet rettens transformation i vidensamfundet,75000,0,2008,0,0,-1,"",1,1,n/a,NULL,8,0,7140,interdisciplinary research,retsvidenskab,riis; thomas,riis,thomas,0,"",carlsbergfondet,Projekt,1
20929,apparatur til brug ved projektet filtrerings-studier af aldring hos brødkrumme-svampen halichondria panicea,275000,0,2012,0,0,-1,"",1,1,n/a,NULL,8,0,7144,natural science,biologi,riisgaard; hans ulrik,riisgaard,hans ulrik,0,"",carlsbergfondet,Infrastruktur/apparatur,1
20930,"terrestrial climate record of iceland from middle miocene to present, i perioden marts 2006 - marts2008.",700000,0,2005,0,0,-1,"",1,1,n/a,NULL,8,0,7145,natural science,geofag,riishuus; morten schioldan,riishuus,morten schioldan,0,"",carlsbergfondet,Postdoc,1
20931,betydningen af raco ubiquitinering i lungekræft,1800000,0,2014,36,0,-1,"",1,1,n/a,NULL,13,0,7146,"","",riising; eva madi,riising,eva madi,0,"",kræftens bekæmpelse,Projekt,0
20932,identifikation og håndtering af symptomer på cancer recidiv blandt socialt udsatte kræftpatienter.,1400240,0,2015,36,0,-1,"",1,1,n/a,NULL,13,0,152,"","",andersen; rikke sand,andersen,rikke sand,0,"",kræftens bekæmpelse,Projekt,0
20933,til indkøb af et 'nir spektrofotometer' til brug ved projektet 'chemical composition of soil and plant material as a key to understanding feedbacks to climate change'.,200000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7148,natural science,kemi,rinnan; riikka tiivi mariisa,rinnan,riikka tiivi mariisa,0,"",carlsbergfondet,Infrastruktur/apparatur,3
20934,"",1827391,1789707,2005,0,1,-1,"ph.d., cand.scient.",3,1,n/a,NULL,6,14,7152,"",matematik og datalogi,risager; morten skarsholm,risager,morten skarsholm,0,au,det frie forskningsråd,Projekt,1
20935,"",1633504,1571880,2006,0,0,-1,"lektor, dr. phil.",1,1,n/a,NULL,6,37,7153,"",ingen fagkode,risberg; annette,risberg,annette,0,"",det frie forskningsråd,Ph.d.,0
20936,mlabri og tin: et samler-jæger-folk og dets sprog og kultur i samfundsmæssig og historisk-komparativ belysning.,97000,0,2005,0,0,-1,"",1,1,n/a,NULL,8,0,7154,humanities / social sciences,litteratur- og sprogvidenskab,rischel; jorgen,rischel,jorgen,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20937,mlabri og tin: et samler-jæger-folk og dets sprog og kultur i samfundsmæssig og historisk-komparativ belysning.,60000,0,2006,0,0,-1,"",1,1,n/a,NULL,8,0,7154,interdisciplinary research,litteratur- og sprogvidenskab,rischel; jorgen,rischel,jorgen,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20938,totalsyntese af ent-kaurane og ent-atisane diterpenoider gennem biomemetiske cyklase og oxidase faser,350000,0,2012,0,0,-1,"",1,1,n/a,NULL,8,0,7155,natural science,kemi,risgaard; rune,risgaard,rune,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20939,total synthesis of the ent-kauranoid maoecrystal v through a biomimetic cyclase and oxidase phase.,175000,0,2013,0,0,-1,"",1,1,n/a,NULL,8,0,7155,natural science,kemi,risgaard; rune,risgaard,rune,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20941,"",60000,60000,2006,0,0,-1,"seniorforsker, mag.art. ph.d.",1,1,n/a,NULL,6,27,7158,"",antropologi/etnologi,risor; mette bech,risor,mette bech,0,"",det frie forskningsråd,Formidling/publicering,0
20942,strukturel basis for underminering af cellens kontrol mekanismer af høj-risiko human papilloma virus,350000,0,2014,0,0,-1,"",1,1,n/a,NULL,8,0,7159,natural science,biokemi,risor; michael wulff,risor,michael wulff,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20943,strukturel basis for underminering af cellens kontrol mekanismer af høj-risiko human papilloma virus,350000,0,2015,0,0,-1,"",1,1,n/a,NULL,8,0,7159,natural science,biokemi,risor; michael wulff,risor,michael wulff,0,"",carlsbergfondet,Rejser/konferencer/mobilitet,1
20944,endogene retrovirale envelope-proteiners rolle i immunosuppression og tolerance-induktion i cancer,100000,0,2009,12,0,-1,"",1,1,n/a,NULL,13,0,7159,"","",risor; michael wulff,risor,michael wulff,0,"",kræftens bekæmpelse,Skolarstipendier,1
20945,oprindelse af maligne stamceller i t-celle lymfomer,1200000,0,2015,24,0,-1,"",1,1,n/a,NULL,13,0,2456,"","",gniadecki; robert,gniadecki,robert,0,"",kræftens bekæmpelse,Projekt,1
20946,"kirurgi og rehabilitering ved mundhulekræft - database til monitorering af indsats, kvalitet samt til forskning",120000,0,2012,12,0,-1,"",1,1,n/a,NULL,13,0,7177,"","",rodsten; kirstine,rodsten,kirstine,0,"",kræftens bekæmpelse,Skolarstipendier,0
20947,forskningspris 2015 - personlig bevilling,250000,0,2015,0,0,-1,"",1,1,n/a,NULL,8,0,7180,"","",roepstorff; andreas,roepstorff,andreas,0,"",carlsbergfondet,Priser,1
20948,forskningspris 2015 - forskningsbevilling,750000,0,2015,0,0,-1,"",1,1,n/a,NULL,8,0,7180,"","",roepstorff; andreas,roepstorff,andreas,0,"",carlsbergfondet,Priser,1
20949,ph-dependence of protein-ligand binding: extension of the pka prediction program propka,1431654,0,2007,0,0,-1,"",1,1,n/a,NULL,8,0,7187,interdisciplinary research,rational drug design,rogers; david michael,rogers,david michael,0,"",carlsbergfondet,Postdoc,1
20950,"regulering af den brystcancer-associerede na,hco3-cotransportør nbcn1 gennem her2- og østrogen-receptor signalering",120000,0,2016,12,0,-1,"",1,1,n/a,NULL,13,0,7191,"","",rokkjar; mathias,rokkjar,mathias,0,"",kræftens bekæmpelse,Skolarstipendier,1
20951,dronning margrethes romerske pris,200000,0,2015,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Priser,3
20952,dronning ingrid's romerske fond 2016,1200000,0,2015,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Priser,3
20953,dronning ingrid's romerske fond 2017,1200000,0,2016,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Priser,3
20954,cultural encounter as a precondition for european identity,4765786,0,2015,0,0,-1,"",176,1,n/a,NULL,8,0,7193,humanities / social sciences,sprogvidenskab og filologi,na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Projekt,3
20955,til færdiggørelse af publikation af de nordiske udgravninger af en romersk kejserlig villa udgravet ved nemisøen 1998-2002,1552676,0,2014,0,0,-1,"",176,1,n/a,NULL,8,0,7193,humanities / social sciences,arkæologi,na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Formidling/publicering,3
20956,"restaurering og modernisering af det danske institut for kunst og videnskab i roms bygninger, der er tegnet af kay fisker",3679490,0,2013,0,0,-1,"",176,1,n/a,NULL,8,0,7193,humanities / social sciences,arkæologi,na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Projekt,3
20957,dronning ingrid's romerske fond 2015,1200000,0,2014,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Projekt,3
20958,cultural encounter as a precondition for european identity,1071711,0,2015,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Projekt,3
20959,etablering af brolagt plads foran det danske institut i rom,1424527,0,2016,0,0,-1,"",176,1,n/a,NULL,8,0,7193,"","",na,rom,det danske institut i,0,rom; det danske institut i,carlsbergfondet,Projekt,3
